regionId,regionName,date,percent
30,Belgorod Oblast,2004-05-01T00:00:00,16.8278
31,Moscow Oblast,2001-01-01T00:00:00,3.6948
31,Moscow Oblast,2001-02-01T00:00:00,3.0947
31,Moscow Oblast,2001-03-01T00:00:00,2.8289
31,Moscow Oblast,2001-04-01T00:00:00,2.9383
31,Moscow Oblast,2001-05-01T00:00:00,3.6417
31,Moscow Oblast,2001-06-01T00:00:00,3.3925
31,Moscow Oblast,2001-07-01T00:00:00,6.1848
31,Moscow Oblast,2001-08-01T00:00:00,3.5286
31,Moscow Oblast,2001-09-01T00:00:00,3.6305
31,Moscow Oblast,2001-10-01T00:00:00,4.1504
31,Moscow Oblast,2001-11-01T00:00:00,3.3670
31,Moscow Oblast,2001-12-01T00:00:00,3.4206
31,Moscow Oblast,2002-01-01T00:00:00,18.6820
31,Moscow Oblast,2002-02-01T00:00:00,23.1290
31,Moscow Oblast,2002-03-01T00:00:00,21.6380
31,Moscow Oblast,2002-04-01T00:00:00,23.2560
31,Moscow Oblast,2002-05-01T00:00:00,22.0480
31,Moscow Oblast,2002-06-01T00:00:00,18.8910
31,Moscow Oblast,2002-07-01T00:00:00,19.5800
31,Moscow Oblast,2002-08-01T00:00:00,20.2300
31,Moscow Oblast,2002-09-01T00:00:00,18.6820
31,Moscow Oblast,2002-10-01T00:00:00,20.0710
31,Moscow Oblast,2002-11-01T00:00:00,20.9660
31,Moscow Oblast,2002-12-01T00:00:00,19.8630
31,Moscow Oblast,2003-01-01T00:00:00,19.2540
31,Moscow Oblast,2003-02-01T00:00:00,12.8120
31,Moscow Oblast,2003-03-01T00:00:00,16.2340
31,Moscow Oblast,2003-04-01T00:00:00,18.2860
31,Moscow Oblast,2003-05-01T00:00:00,18.7760
31,Moscow Oblast,2003-06-01T00:00:00,18.9900
31,Moscow Oblast,2003-07-01T00:00:00,18.0250
31,Moscow Oblast,2003-08-01T00:00:00,13.3870
31,Moscow Oblast,2003-09-01T00:00:00,16.8140
31,Moscow Oblast,2003-10-01T00:00:00,15.4590
31,Moscow Oblast,2003-11-01T00:00:00,16.7450
31,Moscow Oblast,2003-12-01T00:00:00,18.1000
31,Moscow Oblast,2004-01-01T00:00:00,15.9680
31,Moscow Oblast,2004-02-01T00:00:00,15.2420
31,Moscow Oblast,2004-03-01T00:00:00,13.7290
31,Moscow Oblast,2004-04-01T00:00:00,11.9400
35,Tula Oblast,2001-01-01T00:00:00,25.7000
35,Tula Oblast,2001-02-01T00:00:00,27.5600
35,Tula Oblast,2001-03-01T00:00:00,27.0600
35,Tula Oblast,2001-04-01T00:00:00,27.2000
35,Tula Oblast,2001-05-01T00:00:00,27.0600
35,Tula Oblast,2001-06-01T00:00:00,26.7800
35,Tula Oblast,2001-07-01T00:00:00,26.1000
35,Tula Oblast,2001-08-01T00:00:00,26.3300
35,Tula Oblast,2001-09-01T00:00:00,26.0700
35,Tula Oblast,2001-10-01T00:00:00,26.1500
35,Tula Oblast,2001-11-01T00:00:00,25.8500
35,Tula Oblast,2001-12-01T00:00:00,26.4100
35,Tula Oblast,2002-01-01T00:00:00,25.8800
35,Tula Oblast,2002-02-01T00:00:00,25.5400
35,Tula Oblast,2002-03-01T00:00:00,25.8500
35,Tula Oblast,2002-04-01T00:00:00,25.0200
35,Tula Oblast,2002-05-01T00:00:00,26.3900
35,Tula Oblast,2002-06-01T00:00:00,25.4000
35,Tula Oblast,2002-07-01T00:00:00,25.3300
35,Tula Oblast,2002-08-01T00:00:00,25.8600
35,Tula Oblast,2002-09-01T00:00:00,24.9320
35,Tula Oblast,2002-10-01T00:00:00,24.3500
35,Tula Oblast,2002-11-01T00:00:00,25.6200
35,Tula Oblast,2002-12-01T00:00:00,25.1300
35,Tula Oblast,2003-01-01T00:00:00,23.7100
35,Tula Oblast,2003-02-01T00:00:00,24.2700
35,Tula Oblast,2003-03-01T00:00:00,23.8100
35,Tula Oblast,2003-04-01T00:00:00,23.6500
35,Tula Oblast,2003-05-01T00:00:00,23.4100
35,Tula Oblast,2003-06-01T00:00:00,22.7800
35,Tula Oblast,2003-07-01T00:00:00,22.2100
35,Tula Oblast,2003-08-01T00:00:00,20.4100
35,Tula Oblast,2003-09-01T00:00:00,20.6700
35,Tula Oblast,2003-10-01T00:00:00,20.0800
35,Tula Oblast,2003-11-01T00:00:00,19.7800
35,Tula Oblast,2003-12-01T00:00:00,21.0900
35,Tula Oblast,2004-01-01T00:00:00,19.6000
35,Tula Oblast,2004-02-01T00:00:00,18.8000
35,Tula Oblast,2004-03-01T00:00:00,19.3900
35,Tula Oblast,2004-04-01T00:00:00,18.0400
37,Tver Oblast,2001-01-01T00:00:00,33.8000
37,Tver Oblast,2001-02-01T00:00:00,29.3172
37,Tver Oblast,2001-03-01T00:00:00,29.2344
37,Tver Oblast,2001-04-01T00:00:00,36.8025
37,Tver Oblast,2001-05-01T00:00:00,28.5149
37,Tver Oblast,2001-06-01T00:00:00,26.5412
37,Tver Oblast,2001-07-01T00:00:00,30.2195
37,Tver Oblast,2001-08-01T00:00:00,27.1499
37,Tver Oblast,2001-09-01T00:00:00,29.3017
37,Tver Oblast,2001-10-01T00:00:00,29.9805
37,Tver Oblast,2001-11-01T00:00:00,31.1400
37,Tver Oblast,2001-12-01T00:00:00,27.3983
37,Tver Oblast,2002-01-01T00:00:00,26.7065
37,Tver Oblast,2002-02-01T00:00:00,28.1257
37,Tver Oblast,2002-03-01T00:00:00,26.8407
37,Tver Oblast,2002-04-01T00:00:00,27.0258
37,Tver Oblast,2002-05-01T00:00:00,26.9981
37,Tver Oblast,2002-06-01T00:00:00,26.5412
37,Tver Oblast,2002-07-01T00:00:00,26.3032
37,Tver Oblast,2002-08-01T00:00:00,25.4613
37,Tver Oblast,2002-09-01T00:00:00,23.8804
37,Tver Oblast,2002-10-01T00:00:00,24.5228
37,Tver Oblast,2002-11-01T00:00:00,24.0496
37,Tver Oblast,2002-12-01T00:00:00,24.5158
37,Tver Oblast,2003-01-01T00:00:00,23.9530
37,Tver Oblast,2003-02-01T00:00:00,24.0211
37,Tver Oblast,2003-03-01T00:00:00,23.2649
37,Tver Oblast,2003-04-01T00:00:00,23.2486
37,Tver Oblast,2003-05-01T00:00:00,21.8027
37,Tver Oblast,2003-06-01T00:00:00,20.3820
37,Tver Oblast,2003-07-01T00:00:00,21.8753
37,Tver Oblast,2003-08-01T00:00:00,21.0633
37,Tver Oblast,2003-09-01T00:00:00,19.5913
37,Tver Oblast,2003-10-01T00:00:00,20.7837
37,Tver Oblast,2003-11-01T00:00:00,20.8662
37,Tver Oblast,2003-12-01T00:00:00,20.3622
37,Tver Oblast,2004-01-01T00:00:00,18.2761
37,Tver Oblast,2004-02-01T00:00:00,18.4378
37,Tver Oblast,2004-03-01T00:00:00,17.4056
37,Tver Oblast,2004-04-01T00:00:00,17.5012
37,Tver Oblast,2004-05-01T00:00:00,14.6915
46,Bryansk Oblast,2001-01-01T00:00:00,25.1000
46,Bryansk Oblast,2001-02-01T00:00:00,26.2000
46,Bryansk Oblast,2001-03-01T00:00:00,24.5000
46,Bryansk Oblast,2001-04-01T00:00:00,23.6000
46,Bryansk Oblast,2001-05-01T00:00:00,24.6000
46,Bryansk Oblast,2001-06-01T00:00:00,24.6000
46,Bryansk Oblast,2001-07-01T00:00:00,24.9000
46,Bryansk Oblast,2001-08-01T00:00:00,24.2000
46,Bryansk Oblast,2001-09-01T00:00:00,24.0000
46,Bryansk Oblast,2001-10-01T00:00:00,22.4000
46,Bryansk Oblast,2001-11-01T00:00:00,19.4000
46,Bryansk Oblast,2001-12-01T00:00:00,21.5000
46,Bryansk Oblast,2002-01-01T00:00:00,24.7000
46,Bryansk Oblast,2002-02-01T00:00:00,24.0000
46,Bryansk Oblast,2002-03-01T00:00:00,24.1000
46,Bryansk Oblast,2002-04-01T00:00:00,24.2000
46,Bryansk Oblast,2002-05-01T00:00:00,24.2000
46,Bryansk Oblast,2002-06-01T00:00:00,22.6000
46,Bryansk Oblast,2002-07-01T00:00:00,23.9000
46,Bryansk Oblast,2002-08-01T00:00:00,23.5000
46,Bryansk Oblast,2002-09-01T00:00:00,19.8000
46,Bryansk Oblast,2002-10-01T00:00:00,21.5000
46,Bryansk Oblast,2002-11-01T00:00:00,22.0000
46,Bryansk Oblast,2002-12-01T00:00:00,21.7000
46,Bryansk Oblast,2003-01-01T00:00:00,21.7000
46,Bryansk Oblast,2003-02-01T00:00:00,20.0000
46,Bryansk Oblast,2003-03-01T00:00:00,21.1000
46,Bryansk Oblast,2003-04-01T00:00:00,20.3000
46,Bryansk Oblast,2003-05-01T00:00:00,19.4000
46,Bryansk Oblast,2003-06-01T00:00:00,19.7000
46,Bryansk Oblast,2003-07-01T00:00:00,19.3000
46,Bryansk Oblast,2003-08-01T00:00:00,18.1000
46,Bryansk Oblast,2003-09-01T00:00:00,18.2000
46,Bryansk Oblast,2003-10-01T00:00:00,16.9000
46,Bryansk Oblast,2003-11-01T00:00:00,17.3000
46,Bryansk Oblast,2003-12-01T00:00:00,16.9000
46,Bryansk Oblast,2004-01-01T00:00:00,17.0000
46,Bryansk Oblast,2004-02-01T00:00:00,16.4000
46,Bryansk Oblast,2004-03-01T00:00:00,15.3000
46,Bryansk Oblast,2004-04-01T00:00:00,15.3000
46,Bryansk Oblast,2004-05-01T00:00:00,14.9000
47,Kursk Oblast,2001-01-01T00:00:00,28.3800
47,Kursk Oblast,2001-02-01T00:00:00,27.0800
47,Kursk Oblast,2001-03-01T00:00:00,26.0000
47,Kursk Oblast,2001-04-01T00:00:00,25.8000
47,Kursk Oblast,2001-05-01T00:00:00,25.8400
47,Kursk Oblast,2001-06-01T00:00:00,26.8600
47,Kursk Oblast,2001-07-01T00:00:00,26.7000
47,Kursk Oblast,2001-08-01T00:00:00,23.9200
47,Kursk Oblast,2001-09-01T00:00:00,25.8300
47,Kursk Oblast,2001-10-01T00:00:00,25.6200
47,Kursk Oblast,2001-11-01T00:00:00,25.5800
47,Kursk Oblast,2001-12-01T00:00:00,25.0300
47,Kursk Oblast,2002-01-01T00:00:00,24.9600
47,Kursk Oblast,2002-02-01T00:00:00,24.6100
47,Kursk Oblast,2002-03-01T00:00:00,24.4900
47,Kursk Oblast,2002-04-01T00:00:00,24.4900
47,Kursk Oblast,2002-05-01T00:00:00,24.0900
47,Kursk Oblast,2002-06-01T00:00:00,24.3000
47,Kursk Oblast,2002-07-01T00:00:00,23.9300
47,Kursk Oblast,2002-08-01T00:00:00,23.6400
47,Kursk Oblast,2002-09-01T00:00:00,23.7300
47,Kursk Oblast,2002-10-01T00:00:00,23.0400
47,Kursk Oblast,2002-11-01T00:00:00,21.1400
47,Kursk Oblast,2002-12-01T00:00:00,22.8400
47,Kursk Oblast,2003-01-01T00:00:00,22.5900
47,Kursk Oblast,2003-02-01T00:00:00,22.6000
47,Kursk Oblast,2003-03-01T00:00:00,22.4100
47,Kursk Oblast,2003-04-01T00:00:00,22.2900
47,Kursk Oblast,2003-05-01T00:00:00,21.4000
47,Kursk Oblast,2003-06-01T00:00:00,21.1900
47,Kursk Oblast,2003-07-01T00:00:00,20.9900
47,Kursk Oblast,2003-08-01T00:00:00,20.6400
47,Kursk Oblast,2003-09-01T00:00:00,19.9900
47,Kursk Oblast,2003-10-01T00:00:00,19.7400
47,Kursk Oblast,2003-11-01T00:00:00,19.7400
47,Kursk Oblast,2003-12-01T00:00:00,18.2500
47,Kursk Oblast,2004-01-01T00:00:00,18.6000
47,Kursk Oblast,2004-02-01T00:00:00,17.9000
47,Kursk Oblast,2004-03-01T00:00:00,16.3300
47,Kursk Oblast,2004-04-01T00:00:00,16.7600
47,Kursk Oblast,2004-05-01T00:00:00,18.2700
48,Lipetsk Oblast,2001-01-01T00:00:00,29.0500
48,Lipetsk Oblast,2001-02-01T00:00:00,25.3900
48,Lipetsk Oblast,2001-03-01T00:00:00,25.5600
48,Lipetsk Oblast,2001-04-01T00:00:00,24.9500
48,Lipetsk Oblast,2001-05-01T00:00:00,24.6000
48,Lipetsk Oblast,2001-06-01T00:00:00,23.9400
48,Lipetsk Oblast,2001-07-01T00:00:00,22.9200
48,Lipetsk Oblast,2001-08-01T00:00:00,21.3200
48,Lipetsk Oblast,2001-09-01T00:00:00,22.7000
48,Lipetsk Oblast,2001-10-01T00:00:00,22.3200
48,Lipetsk Oblast,2001-11-01T00:00:00,23.0100
48,Lipetsk Oblast,2001-12-01T00:00:00,22.7300
48,Lipetsk Oblast,2002-01-01T00:00:00,23.4800
48,Lipetsk Oblast,2002-02-01T00:00:00,13.9900
48,Lipetsk Oblast,2002-03-01T00:00:00,22.2000
48,Lipetsk Oblast,2002-04-01T00:00:00,22.4700
48,Lipetsk Oblast,2002-05-01T00:00:00,21.4400
48,Lipetsk Oblast,2002-06-01T00:00:00,21.8700
48,Lipetsk Oblast,2002-07-01T00:00:00,22.8500
48,Lipetsk Oblast,2002-08-01T00:00:00,20.7700
48,Lipetsk Oblast,2002-09-01T00:00:00,23.0400
48,Lipetsk Oblast,2002-10-01T00:00:00,22.5200
48,Lipetsk Oblast,2002-11-01T00:00:00,19.9000
48,Lipetsk Oblast,2002-12-01T00:00:00,21.0000
48,Lipetsk Oblast,2003-01-01T00:00:00,20.8000
48,Lipetsk Oblast,2003-02-01T00:00:00,20.2000
48,Lipetsk Oblast,2003-03-01T00:00:00,19.9000
48,Lipetsk Oblast,2003-04-01T00:00:00,18.1000
48,Lipetsk Oblast,2003-05-01T00:00:00,19.2000
48,Lipetsk Oblast,2003-06-01T00:00:00,19.4000
48,Lipetsk Oblast,2003-07-01T00:00:00,19.6000
48,Lipetsk Oblast,2003-08-01T00:00:00,18.8000
48,Lipetsk Oblast,2003-09-01T00:00:00,18.2000
48,Lipetsk Oblast,2003-10-01T00:00:00,18.1000
48,Lipetsk Oblast,2003-11-01T00:00:00,17.4000
48,Lipetsk Oblast,2003-12-01T00:00:00,16.9000
48,Lipetsk Oblast,2004-01-01T00:00:00,16.6000
48,Lipetsk Oblast,2004-02-01T00:00:00,17.3000
48,Lipetsk Oblast,2004-03-01T00:00:00,15.9000
48,Lipetsk Oblast,2004-04-01T00:00:00,16.3000
48,Lipetsk Oblast,2004-05-01T00:00:00,14.4000
49,Oryol Oblast,2001-01-01T00:00:00,29.8400
49,Oryol Oblast,2001-02-01T00:00:00,30.6700
49,Oryol Oblast,2001-03-01T00:00:00,29.7400
49,Oryol Oblast,2001-04-01T00:00:00,29.6700
49,Oryol Oblast,2001-05-01T00:00:00,28.7900
49,Oryol Oblast,2001-06-01T00:00:00,28.2700
49,Oryol Oblast,2001-07-01T00:00:00,28.4800
49,Oryol Oblast,2001-08-01T00:00:00,27.8200
49,Oryol Oblast,2001-09-01T00:00:00,29.9000
49,Oryol Oblast,2001-10-01T00:00:00,27.1200
49,Oryol Oblast,2001-11-01T00:00:00,28.6800
49,Oryol Oblast,2001-12-01T00:00:00,28.6900
49,Oryol Oblast,2002-01-01T00:00:00,26.2200
49,Oryol Oblast,2002-02-01T00:00:00,28.0000
49,Oryol Oblast,2002-03-01T00:00:00,26.4800
49,Oryol Oblast,2002-04-01T00:00:00,25.4900
49,Oryol Oblast,2002-05-01T00:00:00,25.7100
49,Oryol Oblast,2002-06-01T00:00:00,25.1700
49,Oryol Oblast,2002-07-01T00:00:00,25.5900
49,Oryol Oblast,2002-08-01T00:00:00,26.3600
49,Oryol Oblast,2002-09-01T00:00:00,24.3400
49,Oryol Oblast,2002-10-01T00:00:00,18.5500
49,Oryol Oblast,2002-11-01T00:00:00,21.5800
49,Oryol Oblast,2002-12-01T00:00:00,16.5600
49,Oryol Oblast,2003-01-01T00:00:00,21.7500
49,Oryol Oblast,2003-02-01T00:00:00,20.9600
49,Oryol Oblast,2003-03-01T00:00:00,20.8100
49,Oryol Oblast,2003-04-01T00:00:00,24.4100
49,Oryol Oblast,2003-05-01T00:00:00,19.0500
49,Oryol Oblast,2003-06-01T00:00:00,18.0100
49,Oryol Oblast,2003-07-01T00:00:00,15.5900
49,Oryol Oblast,2003-08-01T00:00:00,11.7900
49,Oryol Oblast,2003-09-01T00:00:00,13.7900
49,Oryol Oblast,2003-10-01T00:00:00,15.7500
49,Oryol Oblast,2003-11-01T00:00:00,17.1000
49,Oryol Oblast,2003-12-01T00:00:00,15.2800
49,Oryol Oblast,2004-01-01T00:00:00,16.9800
49,Oryol Oblast,2004-02-01T00:00:00,17.2800
49,Oryol Oblast,2004-03-01T00:00:00,16.0400
49,Oryol Oblast,2004-04-01T00:00:00,17.1700
49,Oryol Oblast,2004-05-01T00:00:00,14.0700
50,Smolensk Oblast,2001-01-01T00:00:00,27.2000
50,Smolensk Oblast,2001-02-01T00:00:00,28.0000
50,Smolensk Oblast,2001-03-01T00:00:00,25.7000
50,Smolensk Oblast,2001-04-01T00:00:00,25.4000
50,Smolensk Oblast,2001-05-01T00:00:00,27.6000
50,Smolensk Oblast,2001-06-01T00:00:00,25.3000
50,Smolensk Oblast,2001-07-01T00:00:00,25.7000
50,Smolensk Oblast,2001-08-01T00:00:00,25.7000
50,Smolensk Oblast,2001-09-01T00:00:00,26.9000
50,Smolensk Oblast,2001-10-01T00:00:00,22.9000
50,Smolensk Oblast,2001-11-01T00:00:00,26.1000
50,Smolensk Oblast,2001-12-01T00:00:00,26.9000
50,Smolensk Oblast,2002-01-01T00:00:00,26.7000
50,Smolensk Oblast,2002-02-01T00:00:00,20.5000
50,Smolensk Oblast,2002-03-01T00:00:00,27.2000
50,Smolensk Oblast,2002-04-01T00:00:00,26.3000
50,Smolensk Oblast,2002-05-01T00:00:00,25.9000
50,Smolensk Oblast,2002-06-01T00:00:00,25.2000
50,Smolensk Oblast,2002-07-01T00:00:00,19.6000
50,Smolensk Oblast,2002-08-01T00:00:00,21.3200
50,Smolensk Oblast,2002-09-01T00:00:00,21.0800
50,Smolensk Oblast,2002-10-01T00:00:00,23.1000
50,Smolensk Oblast,2002-11-01T00:00:00,20.5900
50,Smolensk Oblast,2002-12-01T00:00:00,20.6100
50,Smolensk Oblast,2003-01-01T00:00:00,22.0800
50,Smolensk Oblast,2003-02-01T00:00:00,20.6900
50,Smolensk Oblast,2003-03-01T00:00:00,22.8300
50,Smolensk Oblast,2003-04-01T00:00:00,19.8700
50,Smolensk Oblast,2003-05-01T00:00:00,18.4300
50,Smolensk Oblast,2003-06-01T00:00:00,18.3000
50,Smolensk Oblast,2003-07-01T00:00:00,18.8300
50,Smolensk Oblast,2003-08-01T00:00:00,17.5400
50,Smolensk Oblast,2003-09-01T00:00:00,19.1800
50,Smolensk Oblast,2003-10-01T00:00:00,18.7900
50,Smolensk Oblast,2003-11-01T00:00:00,14.6800
50,Smolensk Oblast,2003-12-01T00:00:00,20.0400
50,Smolensk Oblast,2004-01-01T00:00:00,18.8000
50,Smolensk Oblast,2004-02-01T00:00:00,19.4000
50,Smolensk Oblast,2004-03-01T00:00:00,21.3700
50,Smolensk Oblast,2004-04-01T00:00:00,17.7600
50,Smolensk Oblast,2004-05-01T00:00:00,18.7500
51,Tambov Oblast,2001-01-01T00:00:00,28.8000
51,Tambov Oblast,2001-02-01T00:00:00,27.4000
51,Tambov Oblast,2001-03-01T00:00:00,31.2000
51,Tambov Oblast,2001-04-01T00:00:00,28.1000
51,Tambov Oblast,2001-05-01T00:00:00,28.7000
51,Tambov Oblast,2001-06-01T00:00:00,31.5000
51,Tambov Oblast,2001-07-01T00:00:00,19.6000
51,Tambov Oblast,2001-08-01T00:00:00,21.8000
51,Tambov Oblast,2001-09-01T00:00:00,28.0000
51,Tambov Oblast,2001-10-01T00:00:00,24.6000
51,Tambov Oblast,2001-11-01T00:00:00,20.9000
51,Tambov Oblast,2001-12-01T00:00:00,22.4000
51,Tambov Oblast,2002-01-01T00:00:00,23.6000
51,Tambov Oblast,2002-02-01T00:00:00,27.6000
51,Tambov Oblast,2002-03-01T00:00:00,27.0000
51,Tambov Oblast,2002-04-01T00:00:00,26.2000
51,Tambov Oblast,2002-05-01T00:00:00,22.9000
51,Tambov Oblast,2002-06-01T00:00:00,25.7000
51,Tambov Oblast,2002-07-01T00:00:00,26.5000
51,Tambov Oblast,2002-08-01T00:00:00,25.5000
51,Tambov Oblast,2002-09-01T00:00:00,24.6000
51,Tambov Oblast,2002-10-01T00:00:00,23.5000
51,Tambov Oblast,2002-11-01T00:00:00,23.7000
51,Tambov Oblast,2002-12-01T00:00:00,23.6000
51,Tambov Oblast,2003-01-01T00:00:00,23.4500
51,Tambov Oblast,2003-02-01T00:00:00,20.6000
51,Tambov Oblast,2003-03-01T00:00:00,22.7000
51,Tambov Oblast,2003-04-01T00:00:00,19.3000
51,Tambov Oblast,2003-05-01T00:00:00,20.2000
51,Tambov Oblast,2003-06-01T00:00:00,21.2000
51,Tambov Oblast,2003-07-01T00:00:00,22.4000
51,Tambov Oblast,2003-08-01T00:00:00,19.2500
51,Tambov Oblast,2003-09-01T00:00:00,17.5500
51,Tambov Oblast,2003-10-01T00:00:00,17.8500
51,Tambov Oblast,2003-11-01T00:00:00,18.0500
51,Tambov Oblast,2003-12-01T00:00:00,19.2800
51,Tambov Oblast,2004-01-01T00:00:00,12.5400
51,Tambov Oblast,2004-02-01T00:00:00,18.3900
51,Tambov Oblast,2004-03-01T00:00:00,15.4000
51,Tambov Oblast,2004-04-01T00:00:00,17.3000
51,Tambov Oblast,2004-05-01T00:00:00,17.2000